image_path,image_name,label,split,source_image,source_path,proposal_type,model,confidence,max_iou,x1,y1,x2,y2
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00542__yolo_02_yolo26s_p.jpg,20260116_fs_sjt_00542__yolo_02_yolo26s_p.jpg,1,train,20260116_fs_sjt_00542.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00542.jpg,yolo,yolo26s,0.06613689661026001,0.8381271198658994,536,444,632,540
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00543__gt_00_p.jpg,20260116_fs_sjt_00543__gt_00_p.jpg,1,train,20260116_fs_sjt_00543.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00543.jpg,gt,ground_truth,1.0,1.0,1171,499,1267,595
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00543__yolo_00_yolo26s_aug_p.jpg,20260116_fs_sjt_00543__yolo_00_yolo26s_aug_p.jpg,1,train,20260116_fs_sjt_00543.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00543.jpg,yolo,yolo26s_aug,0.7981830835342407,0.9013004831791622,1172,500,1268,596
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00543__yolo_02_yolo26s_p.jpg,20260116_fs_sjt_00543__yolo_02_yolo26s_p.jpg,1,train,20260116_fs_sjt_00543.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00543.jpg,yolo,yolo26s,0.12083747237920761,0.7111677770319995,1166,501,1262,597
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00549__tile_00_n.jpg,20260116_fs_sjt_00549__tile_00_n.jpg,0,train,20260116_fs_sjt_00549.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00549.jpg,negative_tile,none,0.0,0.0,851,134,1229,512
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00549__tile_01_n.jpg,20260116_fs_sjt_00549__tile_01_n.jpg,0,train,20260116_fs_sjt_00549.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00549.jpg,negative_tile,none,0.0,0.0,303,104,681,482
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00549__tile_02_n.jpg,20260116_fs_sjt_00549__tile_02_n.jpg,0,train,20260116_fs_sjt_00549.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00549.jpg,negative_tile,none,0.0,0.0,837,247,1215,625
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00549__tile_03_n.jpg,20260116_fs_sjt_00549__tile_03_n.jpg,0,train,20260116_fs_sjt_00549.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00549.jpg,negative_tile,none,0.0,0.0,986,64,1364,442
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00552__gt_00_p.jpg,20260116_fs_sjt_00552__gt_00_p.jpg,1,train,20260116_fs_sjt_00552.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00552.jpg,gt,ground_truth,1.0,1.0,746,359,1038,651
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00552__yolo_00_yolo26s_p.jpg,20260116_fs_sjt_00552__yolo_00_yolo26s_p.jpg,1,train,20260116_fs_sjt_00552.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00552.jpg,yolo,yolo26s,0.9360054135322571,0.8921394928047222,748,364,1023,640
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00558__tile_00_n.jpg,20260116_fs_sjt_00558__tile_00_n.jpg,0,train,20260116_fs_sjt_00558.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00558.jpg,negative_tile,none,0.0,0.0,47,448,425,826
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00558__tile_01_n.jpg,20260116_fs_sjt_00558__tile_01_n.jpg,0,train,20260116_fs_sjt_00558.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00558.jpg,negative_tile,none,0.0,0.0,62,393,440,771
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00558__tile_02_n.jpg,20260116_fs_sjt_00558__tile_02_n.jpg,0,train,20260116_fs_sjt_00558.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00558.jpg,negative_tile,none,0.0,0.0,429,595,807,973
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00558__tile_03_n.jpg,20260116_fs_sjt_00558__tile_03_n.jpg,0,train,20260116_fs_sjt_00558.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00558.jpg,negative_tile,none,0.0,0.0,728,604,1106,982
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00559__gt_00_p.jpg,20260116_fs_sjt_00559__gt_00_p.jpg,1,train,20260116_fs_sjt_00559.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00559.jpg,gt,ground_truth,1.0,1.0,942,646,1038,742
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00559__yolo_00_yolo26m_p.jpg,20260116_fs_sjt_00559__yolo_00_yolo26m_p.jpg,1,train,20260116_fs_sjt_00559.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00559.jpg,yolo,yolo26m,0.7560412287712097,0.759741563256387,939,645,1035,741
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00559__yolo_01_yolo26s_aug_p.jpg,20260116_fs_sjt_00559__yolo_01_yolo26s_aug_p.jpg,1,train,20260116_fs_sjt_00559.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00559.jpg,yolo,yolo26s_aug,0.28259170055389404,0.3182151663357483,948,646,1044,742
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00559__yolo_04_yolo26s_aug_p.jpg,20260116_fs_sjt_00559__yolo_04_yolo26s_aug_p.jpg,1,train,20260116_fs_sjt_00559.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00559.jpg,yolo,yolo26s_aug,0.04209418594837189,0.5179605796240142,931,643,1027,739
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00560__yolo_00_yolo26s_aug_n.jpg,20260116_fs_sjt_00560__yolo_00_yolo26s_aug_n.jpg,0,train,20260116_fs_sjt_00560.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00560.jpg,yolo,yolo26s_aug,0.5824369788169861,0.0,1187,0,1283,96
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00560__tile_00_n.jpg,20260116_fs_sjt_00560__tile_00_n.jpg,0,train,20260116_fs_sjt_00560.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00560.jpg,negative_tile,none,0.0,0.0,634,333,1012,711
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00560__tile_01_n.jpg,20260116_fs_sjt_00560__tile_01_n.jpg,0,train,20260116_fs_sjt_00560.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00560.jpg,negative_tile,none,0.0,0.0,326,699,704,1077
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00560__tile_02_n.jpg,20260116_fs_sjt_00560__tile_02_n.jpg,0,train,20260116_fs_sjt_00560.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00560.jpg,negative_tile,none,0.0,0.0,1177,609,1555,987
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00560__tile_03_n.jpg,20260116_fs_sjt_00560__tile_03_n.jpg,0,train,20260116_fs_sjt_00560.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00560.jpg,negative_tile,none,0.0,0.0,567,661,945,1039
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00567__tile_00_n.jpg,20260116_fs_sjt_00567__tile_00_n.jpg,0,train,20260116_fs_sjt_00567.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00567.jpg,negative_tile,none,0.0,0.0,108,245,486,623
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00567__tile_01_n.jpg,20260116_fs_sjt_00567__tile_01_n.jpg,0,train,20260116_fs_sjt_00567.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00567.jpg,negative_tile,none,0.0,0.0,139,557,517,935
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00567__tile_02_n.jpg,20260116_fs_sjt_00567__tile_02_n.jpg,0,train,20260116_fs_sjt_00567.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00567.jpg,negative_tile,none,0.0,0.0,1525,24,1903,402
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00567__tile_03_n.jpg,20260116_fs_sjt_00567__tile_03_n.jpg,0,train,20260116_fs_sjt_00567.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00567.jpg,negative_tile,none,0.0,0.0,1370,409,1748,787
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00568__gt_00_p.jpg,20260116_fs_sjt_00568__gt_00_p.jpg,1,train,20260116_fs_sjt_00568.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00568.jpg,gt,ground_truth,1.0,1.0,661,394,757,490
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00568__yolo_00_yolo26s_aug_p.jpg,20260116_fs_sjt_00568__yolo_00_yolo26s_aug_p.jpg,1,train,20260116_fs_sjt_00568.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00568.jpg,yolo,yolo26s_aug,0.1486528217792511,0.685409615629385,660,395,756,491
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00568__yolo_01_yolo26s_aug_p.jpg,20260116_fs_sjt_00568__yolo_01_yolo26s_aug_p.jpg,1,train,20260116_fs_sjt_00568.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00568.jpg,yolo,yolo26s_aug,0.06515438109636307,0.5330223072291974,659,396,755,492
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00570__gt_00_p.jpg,20260116_fs_sjt_00570__gt_00_p.jpg,1,train,20260116_fs_sjt_00570.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00570.jpg,gt,ground_truth,1.0,1.0,876,220,972,316
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00576__tile_00_n.jpg,20260116_fs_sjt_00576__tile_00_n.jpg,0,train,20260116_fs_sjt_00576.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00576.jpg,negative_tile,none,0.0,0.0,318,256,696,634
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00576__tile_01_n.jpg,20260116_fs_sjt_00576__tile_01_n.jpg,0,train,20260116_fs_sjt_00576.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00576.jpg,negative_tile,none,0.0,0.0,258,118,636,496
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00576__tile_02_n.jpg,20260116_fs_sjt_00576__tile_02_n.jpg,0,train,20260116_fs_sjt_00576.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00576.jpg,negative_tile,none,0.0,0.0,1122,692,1500,1070
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00576__tile_03_n.jpg,20260116_fs_sjt_00576__tile_03_n.jpg,0,train,20260116_fs_sjt_00576.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00576.jpg,negative_tile,none,0.0,0.0,1145,56,1523,434
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00578__gt_00_p.jpg,20260116_fs_sjt_00578__gt_00_p.jpg,1,train,20260116_fs_sjt_00578.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00578.jpg,gt,ground_truth,1.0,1.0,1350,730,1512,892
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00578__yolo_00_yolo26m_p.jpg,20260116_fs_sjt_00578__yolo_00_yolo26m_p.jpg,1,train,20260116_fs_sjt_00578.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00578.jpg,yolo,yolo26m,0.899090588092804,0.9392212787163413,1349,728,1515,894
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00578__yolo_01_yolo26s_aug_p.jpg,20260116_fs_sjt_00578__yolo_01_yolo26s_aug_p.jpg,1,train,20260116_fs_sjt_00578.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00578.jpg,yolo,yolo26s_aug,0.09374069422483444,0.6816142241371894,1365,729,1520,884
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00579__gt_00_p.jpg,20260116_fs_sjt_00579__gt_00_p.jpg,1,train,20260116_fs_sjt_00579.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00579.jpg,gt,ground_truth,1.0,1.0,993,376,1089,472
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00579__yolo_02_yolo26m_p.jpg,20260116_fs_sjt_00579__yolo_02_yolo26m_p.jpg,1,train,20260116_fs_sjt_00579.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00579.jpg,yolo,yolo26m,0.1351926028728485,0.4742566548241294,995,383,1091,479
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00579__yolo_03_yolo26s_aug_p.jpg,20260116_fs_sjt_00579__yolo_03_yolo26s_aug_p.jpg,1,train,20260116_fs_sjt_00579.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00579.jpg,yolo,yolo26s_aug,0.08280577510595322,0.4609964765064969,995,384,1091,480
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00579__yolo_04_yolo26m_p.jpg,20260116_fs_sjt_00579__yolo_04_yolo26m_p.jpg,1,train,20260116_fs_sjt_00579.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00579.jpg,yolo,yolo26m,0.05541933327913284,0.6779215587830569,994,377,1090,473
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00579__yolo_05_yolo26s_aug_p.jpg,20260116_fs_sjt_00579__yolo_05_yolo26s_aug_p.jpg,1,train,20260116_fs_sjt_00579.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00579.jpg,yolo,yolo26s_aug,0.052857451140880585,0.6401185214835701,993,380,1089,476
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00585__tile_00_n.jpg,20260116_fs_sjt_00585__tile_00_n.jpg,0,train,20260116_fs_sjt_00585.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00585.jpg,negative_tile,none,0.0,0.0,1436,82,1814,460
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00585__tile_01_n.jpg,20260116_fs_sjt_00585__tile_01_n.jpg,0,train,20260116_fs_sjt_00585.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00585.jpg,negative_tile,none,0.0,0.0,462,494,840,872
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00585__tile_02_n.jpg,20260116_fs_sjt_00585__tile_02_n.jpg,0,train,20260116_fs_sjt_00585.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00585.jpg,negative_tile,none,0.0,0.0,890,257,1268,635
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00585__tile_03_n.jpg,20260116_fs_sjt_00585__tile_03_n.jpg,0,train,20260116_fs_sjt_00585.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00585.jpg,negative_tile,none,0.0,0.0,332,274,710,652
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00586__gt_00_p.jpg,20260116_fs_sjt_00586__gt_00_p.jpg,1,train,20260116_fs_sjt_00586.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00586.jpg,gt,ground_truth,1.0,1.0,928,410,1024,506
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00586__yolo_00_yolo26m_p.jpg,20260116_fs_sjt_00586__yolo_00_yolo26m_p.jpg,1,train,20260116_fs_sjt_00586.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00586.jpg,yolo,yolo26m,0.8542062640190125,0.791936644569803,926,412,1022,508
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00594__gt_00_p.jpg,20260116_fs_sjt_00594__gt_00_p.jpg,1,train,20260116_fs_sjt_00594.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00594.jpg,gt,ground_truth,1.0,1.0,670,272,766,368
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00594__yolo_00_yolo26m_p.jpg,20260116_fs_sjt_00594__yolo_00_yolo26m_p.jpg,1,train,20260116_fs_sjt_00594.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00594.jpg,yolo,yolo26m,0.7470896244049072,0.7917498278711129,671,275,767,371
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00594__yolo_01_yolo26s_aug_p.jpg,20260116_fs_sjt_00594__yolo_01_yolo26s_aug_p.jpg,1,train,20260116_fs_sjt_00594.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00594.jpg,yolo,yolo26s_aug,0.40751346945762634,0.6722792332230793,669,277,765,373
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00596__gt_00_p.jpg,20260116_fs_sjt_00596__gt_00_p.jpg,1,train,20260116_fs_sjt_00596.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00596.jpg,gt,ground_truth,1.0,1.0,1242,414,1370,541
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00596__yolo_00_yolo26s_p.jpg,20260116_fs_sjt_00596__yolo_00_yolo26s_p.jpg,1,train,20260116_fs_sjt_00596.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00596.jpg,yolo,yolo26s,0.7825255393981934,0.9072573375533931,1244,418,1366,540
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00597__gt_00_p.jpg,20260116_fs_sjt_00597__gt_00_p.jpg,1,train,20260116_fs_sjt_00597.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00597.jpg,gt,ground_truth,1.0,1.0,484,309,934,759
C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\crop_data_reg1\train\images\20260116_fs_sjt_00597__yolo_00_yolo26m_p.jpg,20260116_fs_sjt_00597__yolo_00_yolo26m_p.jpg,1,train,20260116_fs_sjt_00597.jpg,C:\Users\CoirRaincoat\PyCharmMiscProject\AIcontest\AI\audit\competition_review\remediation_g1\dataset\train\images\20260116_fs_sjt_00597.jpg,yolo,yolo26m,0.9580802917480469,0.9164555393455015,477,314,919,756
